"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.426765948E2,8.909173279E0,8.939410400E-1,1.926493835E0
1.426866398E2,9.793534241E0,8.388555908E-1,1.773661652E0
1.426966848E2,1.057535843E1,9.554631042E-1,1.749861145E0
1.427067298E2,1.119132751E1,9.921368408E-1,1.551523590E0
1.427167748E2,1.147379013E1,9.062155151E-1,1.555116119E0
1.427268198E2,1.162557449E1,8.711883545E-1,1.906435547E0
1.427368648E2,1.195414124E1,1.074914703E0,2.386187897E0
1.427469098E2,1.229273712E1,1.251547394E0,2.802472229E0
1.427569548E2,1.271441025E1,1.427132263E0,3.219804382E0
1.427669998E2,1.316542236E1,1.221459961E0,2.702629852E0
1.427770448E2,1.381447266E1,1.035845947E0,1.678309937E0
1.427870898E2,1.460887070E1,1.302890625E0,1.195264435E0
1.427971348E2,1.548844162E1,1.720522156E0,4.593946838E-1
1.428071798E2,1.628239059E1,1.463955688E0,4.406835938E-1
1.428172248E2,1.590068436E1,4.273612976E-1,1.337169342E0
1.428272698E2,1.542003387E1,-4.064048767E-1,2.274819489E0
1.428373148E2,1.488998611E1,-5.656736755E-1,3.960913239E0
1.428473598E2,1.386267242E1,-8.652008057E-1,7.028184814E0
1.428574048E2,1.205922272E1,-3.144960022E-1,7.079378357E0
1.428674498E2,1.055320450E1,-5.072950745E-1,6.014642487E0
1.428774948E2,9.644593964E0,-6.149212646E-1,6.047124939E0
1.428875407E2,8.256380768E0,-9.131011963E-1,6.798712006E0
1.428975857E2,7.500153351E0,-1.355131989E0,7.913443909E0
1.429076307E2,7.321874084E0,-2.224673767E0,9.421408081E0
1.429176757E2,7.283254395E0,-2.843486938E0,1.075827805E1
1.429277207E2,7.475155334E0,-2.837499390E0,1.045231430E1
1.429377657E2,7.758516083E0,-2.288291473E0,9.553882599E0
1.429478107E2,8.135881348E0,-1.614093475E0,8.256380768E0
1.429578557E2,8.706794128E0,-1.001866608E0,6.983727264E0
1.429679007E2,9.285790100E0,-4.029620361E-1,5.805078278E0
1.429779457E2,9.987530823E0,-1.020877075E-1,4.571942596E0
1.429879907E2,1.039378601E1,2.260299683E-2,3.761228485E0
1.429980357E2,1.031325348E1,-2.814147949E-2,3.025059357E0
1.430080807E2,9.786947937E0,-1.612147522E-1,2.121687927E0
1.430181257E2,8.511600037E0,-3.649411011E-1,1.238674164E0
1.430281707E2,7.187154236E0,-6.447093201E-1,8.044271851E-1
1.430382157E2,6.215973816E0,-9.095086670E-1,5.459147644E-1
1.430482607E2,5.476810913E0,-1.014590149E0,6.596781921E-1
1.430583057E2,4.740492096E0,-9.794132996E-1,9.413923645E-1
1.430683507E2,4.127367096E0,-8.321195984E-1,1.366059265E0
1.430783957E2,3.691922607E0,-1.014889526E0,2.101929016E0
1.430884407E2,3.241808624E0,-1.196162567E0,2.633323975E0
1.430984857E2,3.085234222E0,-1.134640503E0,3.000061340E0
1.431085307E2,3.248694305E0,-1.025966492E0,3.199746094E0
1.431185757E2,3.663481750E0,-7.268884277E-1,3.359613647E0
1.431286207E2,4.169279938E0,-5.644761658E-1,3.176244965E0
1.431386657E2,4.790637817E0,-1.146615601E-1,2.864742737E0
1.431487107E2,5.503904572E0,1.137634277E-1,2.433938599E0
1.431587557E2,6.449637909E0,4.885839844E-1,2.245480499E0
1.431688007E2,7.622598724E0,7.994874573E-1,2.184257813E0
1.431788457E2,8.870254211E0,1.050216064E0,2.385289764E0
1.431888907E2,9.911039886E0,1.190923462E0,2.605631561E0
1.431989357E2,1.068103867E1,1.381626892E0,2.870281219E0
1.432089807E2,1.119656662E1,1.610500946E0,3.097808075E0
1.432190267E2,1.144055923E1,1.597028961E0,3.204536133E0
1.432290717E2,1.137499557E1,1.672172699E0,3.116818542E0
1.432391167E2,1.128203888E1,1.480870514E0,3.070714417E0
1.432491617E2,1.128637985E1,1.123713226E0,3.046464844E0
1.432592067E2,1.143247604E1,6.248007202E-1,3.240461426E0
1.432692517E2,1.176538376E1,5.688171387E-2,3.196003876E0
1.432792967E2,1.229303650E1,1.736389160E-2,3.057541809E0
1.432893417E2,1.282652710E1,5.418731689E-1,2.886896667E0
1.432993867E2,1.328816711E1,1.141226807E0,2.736010437E0
1.433094317E2,1.350955673E1,1.417851562E0,2.657274170E0
1.433194767E2,1.330568069E1,1.241817627E0,2.671344910E0
1.433295217E2,1.298893936E1,9.033714294E-1,2.911894684E0
1.433395667E2,1.282877243E1,5.191204834E-1,4.054917755E0
1.433496117E2,1.281904266E1,1.076261902E-1,5.727090454E0
1.433596567E2,1.264166153E1,-6.222560120E-1,6.447093201E0
1.433697017E2,1.222507782E1,-1.021326141E0,6.611451416E0
1.433797467E2,1.124162292E1,-1.288071442E0,6.603517914E0
1.433897917E2,1.065409470E1,-1.484463043E0,6.615043945E0
1.433998367E2,1.076082275E1,-1.981130219E0,6.484216003E0
1.434098817E2,1.020742355E1,-2.881657562E0,6.224805450E0
1.434199267E2,9.338181152E0,-3.913761292E0,6.222560120E0
1.434299717E2,8.748257904E0,-4.592899017E0,6.208489380E0
1.434400167E2,8.541238403E0,-5.177732849E0,6.550079041E0
1.434500617E2,9.155560913E0,-5.068160706E0,6.813980255E0
1.434601067E2,9.594298553E0,-4.758155365E0,6.528374176E0
1.434701517E2,9.697583771E0,-4.041894836E0,5.305117950E0
1.434801967E2,9.669741669E0,-3.281476135E0,4.067641296E0
1.434902417E2,9.467212830E0,-2.746937714E0,3.082689514E0
1.435002867E2,9.238039398E0,-2.040556641E0,2.375709686E0
1.435103317E2,8.753646698E0,-1.349443817E0,2.020049286E0
1.435203767E2,8.134384460E0,-9.684860229E-1,2.102078705E0
1.435304217E2,7.728877716E0,-2.564167786E-1,1.987566833E0
1.435404667E2,7.393425293E0,4.140390015E-1,2.045496368E0
1.435505117E2,7.071744232E0,6.768923950E-1,2.344424744E0
1.435605567E2,6.671775970E0,6.691085815E-1,2.529440002E0
1.435706017E2,6.229595490E0,7.704478455E-1,2.867287445E0
1.435806467E2,5.832022247E0,7.442523193E-1,3.081791382E0
1.435906917E2,5.470523987E0,8.104147339E-1,3.104544067E0
1.436007367E2,5.046455841E0,6.334826660E-1,3.081192627E0
1.436107817E2,4.784799957E0,6.339317322E-1,3.037184143E0
1.436208267E2,4.880001984E0,7.698490906E-1,2.882106628E0
1.436308717E2,5.248984680E0,9.249266052E-1,2.710263977E0
1.436409167E2,5.669909363E0,9.407936096E-1,2.819087677E0
1.436509617E2,5.976621552E0,7.605683899E-1,2.878813477E0
1.436610067E2,5.904172211E0,4.721182251E-1,2.702180786E0
1.436710517E2,5.504952393E0,6.646179199E-2,2.543959808E0
1.436810967E2,5.001399536E0,-3.427871704E-1,2.154320068E0
1.436911417E2,4.716541901E0,-5.956114197E-1,1.706601105E0
1.437011867E2,4.681514740E0,-7.192543030E-1,1.400787048E0
1.437112317E2,5.509892120E0,-6.309379578E-1,1.152154083E0
1.437212767E2,6.653813324E0,-1.754351807E-1,1.209335175E0
1.437313217E2,7.637268219E0,-1.481918335E-2,1.124311981E0
1.437413667E2,9.260193329E0,1.853146362E-1,9.777667236E-1
1.437514117E2,1.119477036E1,5.192701721E-1,1.081950073E0
1.437614567E2,1.316138077E1,9.997709656E-1,1.637594604E0
1.437715017E2,1.469119949E1,1.287023621E0,2.419867859E0
1.437815467E2,1.587538696E1,1.545386353E0,3.535797272E0
1.437915917E2,1.629765884E1,1.519490204E0,3.903133392E0
1.438016367E2,1.533276535E1,8.768765259E-1,2.817141724E0
1.438116817E2,1.454884552E1,5.514532471E-1,1.588347015E0
1.438217267E2,1.460258377E1,1.133143616E0,8.710386658E-1
1.438317717E2,1.486079681E1,1.787582703E0,9.849517822E-2
1.438418167E2,1.457309509E1,1.425335999E0,-1.781295776E-2
1.438518617E2,1.373813141E1,5.483097839E-1,1.133442993E0
1.438619067E2,1.274689270E1,-1.143023071E0,1.722767487E0
1.438719517E2,1.269315445E1,-1.402283936E0,4.181853790E0
1.438819967E2,1.245784378E1,-9.297166443E-1,7.156168671E0
1.438920419E2,1.197554672E1,-4.355941772E-1,6.893315277E0
1.439020869E2,1.129595993E1,-7.240443420E-1,5.828729095E0
1.439121319E2,1.062580353E1,-4.001179504E-1,5.521567841E0
1.439221769E2,9.199719086E0,-1.806742859E-1,5.862558746E0
1.439322219E2,7.921078033E0,-8.243357849E-1,7.536078644E0
1.439422669E2,7.260202332E0,-2.078876953E0,8.986262970E0
1.439523119E2,7.112758942E0,-3.137625275E0,1.017314484E1
1.439623569E2,7.419471130E0,-3.627257080E0,1.066756668E1
1.439724019E2,7.802524567E0,-3.269201660E0,9.708960114E0
1.439824469E2,8.391399994E0,-2.507136383E0,8.363258514E0
1.439924919E2,9.278754730E0,-2.030976563E0,7.080575867E0
1.440025369E2,9.883796539E0,-1.683698730E0,5.849685516E0
1.440125819E2,1.034872971E1,-1.181193695E0,4.570745087E0
1.440226269E2,1.059466827E1,-5.851332092E-1,3.384312286E0
1.440326719E2,1.075872711E1,-3.338058472E-2,2.395767975E0
1.440427169E2,1.023840912E1,2.799179077E-2,1.667532349E0
1.440527619E2,8.937314758E0,-3.022215271E-1,9.942324829E-1
1.440628069E2,7.585924988E0,-6.527925110E-1,6.393205261E-1
1.440728519E2,6.486012268E0,-1.118474121E0,4.288581848E-1
1.440828969E2,5.807473297E0,-1.226250000E0,7.969427490E-1
1.440929419E2,5.322032776E0,-1.320254517E0,1.417552185E0
1.441029869E2,4.836143188E0,-1.505718842E0,1.937720490E0
1.441130319E2,4.537514191E0,-1.525178375E0,2.456691284E0
1.441230769E2,4.069287872E0,-1.338666229E0,2.858006744E0
1.441331219E2,3.737128601E0,-1.238674164E0,3.450175323E0
1.441431669E2,3.606600037E0,-1.111887817E0,3.608396301E0
1.441532119E2,3.580105133E0,-9.665400696E-1,3.420087891E0
1.441632569E2,4.027524719E0,-5.842350769E-1,3.050506439E0
1.441733019E2,4.406686249E0,-1.398092651E-1,2.465672607E0
1.441833469E2,4.843328247E0,1.989363098E-1,2.218536530E0
1.441933919E2,5.744903412E0,5.324427795E-1,2.047142944E0
1.442034369E2,6.833439789E0,7.702981567E-1,2.123484192E0
1.442134819E2,7.890691223E0,8.074209595E-1,2.381098480E0
1.442235269E2,9.089847565E0,7.942483521E-1,2.512375488E0
1.442335719E2,1.009770172E1,1.026116180E0,2.687211914E0
1.442436169E2,1.083836151E1,1.236877899E0,2.744243317E0
1.442536619E2,1.160955780E1,1.534608765E0,2.731968842E0
1.442637069E2,1.209275299E1,1.758094025E0,2.535577240E0
1.442737519E2,1.230456253E1,1.806443481E0,2.330503693E0
1.442837969E2,1.244437180E1,1.512604523E0,2.260898438E0
1.442938419E2,1.235620514E1,5.718109131E-1,2.546205139E0
1.443038869E2,1.217762650E1,-2.698887634E-1,2.922223206E0
1.443139319E2,1.207523941E1,-4.754113770E-1,3.050207062E0
1.443239769E2,1.216565140E1,-1.758842468E-1,3.153043213E0
1.443340219E2,1.232521957E1,2.448907471E-1,3.150947571E0
1.443440669E2,1.243194763E1,6.331832886E-1,3.002606049E0
1.443541119E2,1.256576935E1,5.092410278E-1,3.177143097E0
1.443641569E2,1.262998581E1,2.067201233E-1,4.090843048E0
1.443742019E2,1.286993683E1,4.760101318E-2,5.618266754E0
1.443842469E2,1.326152252E1,-4.602928162E-1,6.484964447E0
1.443942919E2,1.334430038E1,-1.079704742E0,7.135361938E0
1.444043369E2,1.282158737E1,-1.335522766E0,7.669301605E0
1.444143819E2,1.137903717E1,-1.866768036E0,7.460186462E0
1.444244269E2,1.068133804E1,-2.460433502E0,7.468569031E0
1.444344719E2,9.948761444E0,-2.947370911E0,6.875352631E0
1.444445169E2,9.114246826E0,-3.344794464E0,6.361770630E0
1.444545619E2,8.238268433E0,-3.770958252E0,6.335126038E0
1.444646069E2,7.326514435E0,-4.043242035E0,6.077362061E0
1.444746519E2,6.791676636E0,-4.359085236E0,6.047424316E0
1.444846969E2,7.575895844E0,-4.195625153E0,6.420598297E0
1.444947419E2,8.300089874E0,-3.908222809E0,5.876180420E0
1.445047869E2,8.700806580E0,-3.535946960E0,5.140310669E0
1.445148319E2,9.405541077E0,-3.019071808E0,4.405488739E0
1.445248769E2,1.003947281E1,-2.066003723E0,3.897894287E0
1.445349219E2,1.045680496E1,-9.870474243E-1,3.601061554E0
1.445449669E2,1.053688843E1,-1.252894592E-1,3.363655243E0
1.445550119E2,1.003498215E1,3.125500488E-1,3.113375702E0
1.445650569E2,8.932375031E0,1.362167358E-1,2.623594208E0
1.445751019E2,7.899971924E0,-3.023712158E-2,2.114951935E0
1.445851469E2,6.962920532E0,-1.106199646E-1,1.978435822E0
1.445951919E2,6.358178101E0,-2.311193848E-1,2.061662750E0
1.446052369E2,5.837261353E0,-3.167413330E-1,2.202968903E0
1.446152819E2,5.369035034E0,-2.585124207E-1,2.532733154E0
1.446253269E2,4.804558868E0,-1.601669312E-1,2.663561096E0
1.446353719E2,4.305346985E0,-8.382568359E-2,2.377655640E0
1.446454169E2,3.920048218E0,7.589218140E-2,2.313139801E0
1.446554619E2,3.610491943E0,1.553768921E-1,2.339634705E0
1.446655069E2,3.583997040E0,2.800675964E-1,2.564616852E0
1.446755519E2,3.529809723E0,3.647914124E-1,2.653232574E0
1.446855969E2,3.717369690E0,4.960684204E-1,2.527943115E0
1.446956419E2,3.728746033E0,6.435118103E-1,2.380948792E0
1.447056869E2,3.939058685E0,5.691165161E-1,2.145488434E0
1.447157319E2,5.184019775E0,3.116519165E-1,2.379152527E0
1.447257769E2,6.582262115E0,7.604187012E-2,2.703228607E0
1.447358219E2,7.717351685E0,-1.194515991E-1,2.695893860E0
1.447458669E2,9.144334259E0,-1.408570862E-1,2.453398132E0
1.447559119E2,1.051847672E1,1.170565796E-1,2.012714539E0
1.447659569E2,1.187360870E1,5.399272156E-1,1.663939819E0
1.447760019E2,1.311018723E1,8.506809998E-1,1.382974091E0
1.447860469E2,1.396520920E1,1.176703033E0,1.514400787E0
1.447960919E2,1.389156235E1,1.231189728E0,1.819167023E0
1.448061369E2,1.385144577E1,1.400188293E0,2.348166962E0
1.448161819E2,1.354742798E1,1.243015137E0,2.746338959E0
1.448262269E2,1.325104431E1,5.803431702E-1,2.627785492E0
1.448362719E2,1.321167618E1,2.624043274E-1,2.187251587E0
1.448463169E2,1.392434418E1,7.773335266E-1,1.517693939E0
1.448563619E2,1.493653931E1,1.396446075E0,1.000519409E0
1.448664069E2,1.516047363E1,7.466473389E-1,1.285227356E0
1.448764519E2,1.457563980E1,-8.675958252E-1,2.466121674E0
1.448864967E2,1.488624390E1,-1.066981201E0,3.635190582E0
1.448965417E2,1.529684006E1,-4.662803650E-1,5.230872345E0
1.449065867E2,1.366089203E1,-7.702981567E-1,7.528444519E0
1.449166317E2,1.116483261E1,-5.023553467E-1,6.831793213E0
1.449266767E2,9.679471436E0,-5.089416504E-1,5.799090729E0
1.449367217E2,8.601413269E0,-4.712200928E-1,5.815406799E0
1.449467667E2,7.825726318E0,-5.728587341E-1,6.513105927E0
1.449568117E2,7.430099030E0,-1.433568878E0,8.012687531E0
1.449668567E2,6.908882904E0,-2.651585999E0,9.600735168E0
1.449769017E2,6.970404968E0,-3.349734192E0,1.062325882E1
1.449869467E2,7.193890228E0,-3.312012634E0,1.052835617E1
1.449969917E2,7.558382263E0,-2.812052307E0,9.166488190E0
1.450070367E2,7.995024261E0,-2.122586060E0,7.859555969E0
1.450170817E2,8.500223694E0,-1.737886047E0,6.546336823E0
1.450271267E2,9.225315857E0,-1.284927979E0,5.334456940E0
1.450371717E2,9.861941986E0,-7.508386230E-1,4.259392548E0
1.450472167E2,1.018047958E1,-2.650987244E-1,3.471580811E0
1.450572617E2,1.019140686E1,-7.993377686E-2,2.700683899E0
1.450673067E2,9.682614899E0,-2.025288391E-1,1.865121460E0
1.450773517E2,8.482111359E0,-5.785469055E-1,1.258133698E0
1.450873967E2,7.103178864E0,-9.360035706E-1,8.361611938E-1
1.450974417E2,6.242917786E0,-1.035396881E0,9.882449341E-1
1.451074867E2,5.429658966E0,-1.247655487E0,1.298849030E0
1.451175317E2,4.891078949E0,-1.175206146E0,1.871109009E0
1.451275767E2,4.383634186E0,-1.020278320E0,2.355801086E0
1.451376217E2,3.989354095E0,-8.232879639E-1,2.441572723E0
1.451476667E2,3.629951477E0,-7.200027466E-1,2.543959808E0
1.451577117E2,3.536845093E0,-6.676116943E-1,2.746338959E0
1.451677567E2,3.826193390E0,-3.689826965E-1,2.899769897E0
1.451778017E2,3.994593201E0,-2.974314880E-1,3.022664337E0
1.451878467E2,4.565805359E0,-3.487747192E-2,3.183430023E0
1.451978917E2,5.145400085E0,-2.755769348E-1,2.985391846E0
1.452079367E2,5.918692017E0,-2.826123047E-1,3.093467102E0
1.452179817E2,7.121740265E0,-1.032852173E-1,3.205434265E0
1.452280267E2,8.258476410E0,1.077758789E-1,3.148552551E0
1.452380717E2,9.209299164E0,5.297483826E-1,3.004552002E0
1.452481167E2,9.887089691E0,1.036744080E0,2.814147949E0
1.452581617E2,1.053943314E1,1.553469543E0,2.815794525E0
1.452682067E2,1.084809128E1,1.808988190E0,2.944077759E0
1.452782507E2,1.106379272E1,1.635199585E0,3.298540649E0
1.452882957E2,1.114821716E1,1.433568878E0,3.578608246E0
1.452983407E2,1.131901199E1,1.315464478E0,3.586841125E0
1.453083857E2,1.172646469E1,1.182091827E0,3.727997589E0
1.453184307E2,1.217373459E1,9.755213928E-1,3.802093506E0
1.453284757E2,1.251786896E1,5.881269836E-1,3.538192291E0
1.453385207E2,1.279045212E1,2.941383362E-1,3.252586212E0
1.453485657E2,1.275737091E1,-1.417552185E-1,3.301983490E0
1.453586107E2,1.249646347E1,-1.947450256E-1,3.252137146E0
1.453686557E2,1.209889023E1,-2.917433167E-1,3.231629791E0
1.453787007E2,1.228046265E1,-1.484912109E-1,4.055965576E0
1.453887457E2,1.255469238E1,-7.577243042E-1,5.664670258E0
1.453987907E2,1.233689529E1,-1.751507721E0,6.853797455E0
1.454088357E2,1.192165878E1,-1.948498077E0,7.032226410E0
1.454188807E2,1.151211044E1,-1.851799164E0,6.684200134E0
1.454289257E2,1.132275421E1,-1.979633331E0,6.768175507E0
1.454389707E2,1.131152756E1,-1.975891113E0,6.883136444E0
1.454490157E2,1.113489487E1,-2.100432129E0,6.537954254E0
1.454590607E2,1.094628708E1,-2.783761139E0,6.013594666E0
1.454691057E2,1.028571075E1,-3.538341980E0,5.822142792E0
1.454791507E2,9.535919952E0,-4.165537720E0,6.174659729E0
1.454891957E2,9.251062317E0,-4.708159332E0,6.615193634E0
1.454992407E2,9.006470947E0,-4.888534241E0,6.446644135E0
1.455092857E2,9.088949432E0,-4.467609558E0,6.120322723E0
1.455193307E2,9.030421143E0,-3.949087830E0,5.693709869E0
1.455293757E2,8.939560089E0,-3.339106293E0,4.816533966E0
1.455394207E2,8.795559540E0,-2.635569305E0,3.979624329E0
1.455494657E2,8.652307434E0,-1.992955627E0,3.602408752E0
1.455595107E2,8.551866302E0,-1.340911560E0,3.340303802E0
1.455695557E2,8.194559326E0,-8.128097534E-1,3.142415314E0
1.455796007E2,7.686665497E0,-2.859054565E-1,3.015329590E0
1.455896457E2,7.105723572E0,4.580474854E-2,2.730471954E0
1.455996907E2,6.521338806E0,2.781216431E-1,2.583327942E0
1.456097357E2,5.750292206E0,2.038760376E-1,2.544109497E0
1.456197807E2,4.974156189E0,2.023791504E-1,2.393522644E0
1.456298257E2,4.288282471E0,2.871029663E-1,2.044897614E0
1.456398707E2,3.817511444E0,3.323089600E-1,1.971101074E0
1.456499157E2,3.601510620E0,4.689747620E-1,2.082020416E0
1.456599607E2,3.623215485E0,6.442602539E-1,2.454445953E0
1.456700057E2,3.679947510E0,6.119274902E-1,2.679877167E0
1.456800507E2,3.799399109E0,5.294490051E-1,2.661764832E0
1.456900957E2,4.015549622E0,5.658233643E-1,2.679128723E0
1.457001407E2,4.150718536E0,7.439529419E-1,2.642005920E0
1.457101857E2,4.034560089E0,5.858816528E-1,2.647694092E0
1.457202307E2,4.374802551E0,3.453318787E-1,2.705473938E0
1.457302757E2,5.463787994E0,2.897973633E-1,2.960693207E0
1.457403207E2,6.134543152E0,2.008822632E-1,3.151546326E0
1.457503657E2,7.350614319E0,1.480421448E-1,2.978206787E0
1.457604107E2,8.909921722E0,1.634600830E-1,2.688409424E0
1.457704557E2,1.069540878E1,2.125579834E-1,2.348316650E0
1.457805007E2,1.267998184E1,5.307962036E-1,1.836381226E0
1.457905457E2,1.423330170E1,1.124461670E0,1.651515656E0
1.458005907E2,1.485465958E1,1.310225372E0,1.668879547E0
1.458106357E2,1.444361435E1,1.196312256E0,1.671274567E0
1.458206807E2,1.403301819E1,1.183439026E0,1.916315002E0
1.458307257E2,1.347363144E1,8.931925964E-1,2.869682465E0
1.458407707E2,1.270033951E1,6.774911499E-1,3.353326721E0
1.458508157E2,1.199156342E1,2.954855347E-1,3.137774963E0
1.458608607E2,1.137260056E1,-7.828720093E-2,2.446811829E0
1.458709047E2,1.200638260E1,2.885998535E-1,1.541195068E0
1.458809497E2,1.370505020E1,1.182989960E0,9.383985901E-1
1.458909941E2,1.474823090E1,1.169368286E0,1.300495605E0
1.459010391E2,1.483205658E1,1.582209778E-1,2.172731781E0
1.459110841E2,1.529609161E1,-2.639012146E-1,3.639381866E0
1.459211291E2,1.512230301E1,-3.992198181E-1,5.506898346E0
1.459311741E2,1.337244186E1,-9.529183960E-1,7.383845215E0
1.459412191E2,1.110001740E1,-5.734574890E-1,6.256689148E0
1.459512641E2,9.812095642E0,-6.863227844E-1,5.193749542E0
1.459613091E2,8.902586975E0,-9.128018188E-1,5.325325928E0
1.459713541E2,7.647896118E0,-1.196761322E0,5.897885284E0
1.459813991E2,6.915469208E0,-1.986818390E0,7.059469757E0
1.459914441E2,6.656358032E0,-2.581831055E0,8.389603729E0
1.460014891E2,6.356082458E0,-2.979404297E0,9.526190186E0
1.460115341E2,6.477629700E0,-3.076252899E0,9.676178284E0
1.460215791E2,6.734495544E0,-2.541115723E0,8.639733582E0
1.460316241E2,7.546407166E0,-1.891915741E0,7.501201172E0
1.460416691E2,8.420738983E0,-1.283730469E0,6.623725891E0
1.460517141E2,9.237590332E0,-8.677455139E-1,5.538931732E0
1.460617591E2,9.830357666E0,-4.614903259E-1,4.599036255E0
1.460718041E2,1.026041336E1,-5.822891235E-2,3.796704712E0
1.460818491E2,1.071501801E1,1.375639343E-1,3.100053406E0
1.460918941E2,1.072055649E1,3.218307495E-1,2.629132690E0
1.461019391E2,1.013736923E1,1.169068909E-1,2.163451080E0
1.461119841E2,8.859027557E0,-2.848576355E-1,1.817520447E0
1.461220291E2,7.543114014E0,-4.558021545E-1,1.545386353E0
1.461320741E2,6.674320679E0,-4.996609497E-1,1.640438690E0
1.461421191E2,5.785768433E0,-5.566923523E-1,2.068698120E0
1.461521641E2,4.941673737E0,-5.948629761E-1,2.441572723E0
1.461622091E2,4.342469788E0,-5.989045715E-1,2.631527710E0
1.461722541E2,3.833677826E0,-5.828878784E-1,2.901117096E0
1.461822991E2,3.585493927E0,-7.185058594E-1,3.204386444E0
1.461923441E2,3.532953186E0,-9.427395630E-1,3.416944427E0
1.462023891E2,3.517086182E0,-1.050066376E0,3.325035553E0
1.462124341E2,3.727249146E0,-9.671388245E-1,3.131488037E0
1.462224791E2,3.977229309E0,-8.743318176E-1,2.909948730E0
1.462325241E2,4.477339325E0,-9.395960999E-1,2.867437134E0
1.462425691E2,5.317841492E0,-9.243278503E-1,2.774330750E0
1.462526141E2,6.157146149E0,-7.220983887E-1,2.407892761E0
1.462626591E2,7.029232635E0,-5.303471375E-1,1.905238037E0
1.462727041E2,8.122858429E0,-1.499880981E-1,1.862576752E0
1.462827481E2,9.202712860E0,1.377136230E-1,2.189945984E0
1.462927931E2,1.031011002E1,6.063890076E-1,2.515369263E0
1.463028381E2,1.132694550E1,8.960366821E-1,2.759960632E0
1.463128831E2,1.201790863E1,1.154998169E0,2.908302155E0
1.463229281E2,1.249885849E1,1.173858948E0,3.050207062E0
1.463329731E2,1.298040710E1,1.066831512E0,3.263812866E0
1.463430181E2,1.324655365E1,7.568261719E-1,3.421285400E0
